i,d,y_obs,y_sim,y_mix,rolling_avg_365
8,2028-11-12,,-10.331931278973638,-10.331931278973638,8.769851615093499
8,2028-11-13,,-10.850882559259633,-10.850882559259633,8.701118314718638
8,2028-11-14,,-11.369172702883134,-11.369172702883134,8.60008204120892
8,2028-11-15,,-11.88673563583951,-11.88673563583951,8.493810635076537
8,2028-11-16,,-12.40350549931772,-12.40350549931772,8.387538657627076
8,2028-11-17,,-12.919416669188433,-12.919416669188433,8.281266064019203
8,2028-11-18,,-13.434403775423842,-13.434403775423842,8.174992809593919
8,2028-11-19,,-13.94840172144131,-13.94840172144131,8.068718849887768
8,2028-11-20,,-14.46134570336653,-14.46134570336653,7.962444140646003
8,2028-11-21,,-14.973171229210369,-14.973171229210369,7.856168637835674
8,2028-11-22,,-15.483814137952614,-15.483814137952614,7.7551269039746344
8,2028-11-23,,-15.993210618528533,-15.993210618528533,7.6540842891965815
8,2028-11-24,,-16.501297228711717,-16.501297228711717,7.553040750211859
8,2028-11-25,,-17.00801091388722,-17.00801091388722,7.451996244004303
8,2028-11-26,,-17.513289025710804,-17.513289025710804,7.350950727843968
8,2028-11-27,,-6.226659762725536,-6.226659762725536,7.2822066512940715
8,2028-11-28,,-4.818249195131333,-4.818249195131333,7.218696086556615
8,2028-11-29,,-5.318849036860076,-5.318849036860076,7.155184385519832
8,2028-11-30,,-5.817767143420806,-5.817767143420806,7.091671506724185
8,2028-12-01,,-6.314943173306293,-6.314943173306293,7.028157409058653
8,2028-12-02,,-6.810317300518236,-6.810317300518236,6.964642051772896
8,2028-12-03,,-7.303830232269814,-7.303830232269814,6.90112539448932
8,2028-12-04,,-7.795423226532179,-7.795423226532179,6.837607397215017
8,2028-12-05,,-10.195669414748124,-10.195669414748124,6.768853414037631
8,2028-12-06,,-10.683248597721525,-10.683248597721525,6.700098012085
8,2028-12-07,,-11.16873509464646,-11.16873509464646,6.631341152588822
8,2028-12-08,,-11.652072538645257,-11.652072538645257,6.562582797212108
8,2028-12-09,,-12.13320519877951,-12.13320519877951,6.493822908060521
8,2028-12-10,,-12.61207799654188,-12.61207799654188,6.425061447693596
8,2028-12-11,,-13.08863652215464,-13.08863652215464,6.356298379135817
8,2028-12-12,,-13.562827050670403,-13.562827050670403,6.287533665887552
8,2028-12-13,,-14.03459655787027,-14.03459655787027,6.218767271935863
8,2028-12-14,,-14.503892735954462,-14.503892735954462,6.14999916176516
8,2028-12-15,,-14.970664009021082,-14.970664009021082,6.081229300367708
8,2028-12-16,,-15.434859548328271,-15.434859548328271,6.012457653253987
8,2028-12-17,,-15.896429287335234,-15.896429287335234,5.943684186462903
8,2028-12-18,,-16.355323936517614,-16.355323936517614,5.8749088665718325
8,2028-12-19,,-16.81149499795337,-16.81149499795337,5.80613166070651
8,2028-12-20,,-17.26489477967375,-17.26489477967375,5.737352536550767
8,2028-12-21,,-17.715476409776308,-17.715476409776308,5.668571462356081
8,2028-12-22,,-18.163193850295016,-18.163193850295016,5.599788406950983
8,2028-12-23,,-18.6080019108235,-18.6080019108235,5.531003339750274
8,2028-12-24,,-19.04985626188792,-19.04985626188792,5.462216230764077
8,2028-12-25,,-19.488713448064534,-19.488713448064534,5.393427050606713
8,2028-12-26,,-19.924530900838693,-19.924530900838693,5.324635770505395
8,2028-12-27,,-20.35726695120213,-20.35726695120213,5.255842362308743
8,2028-12-28,,-20.78688084198293,-20.78688084198293,5.1870467984951185
8,2028-12-29,,-21.21333273990628,-21.21333273990628,5.118249052180759
8,2028-12-30,,-21.6365837473823,-21.6365837473823,5.049449097127741
8,2028-12-31,,-22.05659591401568,-22.05659591401568,4.980646907751746
8,2029-01-01,,-22.473332247836577,-22.473332247836577,4.911842459129622
8,2029-01-02,,-22.886756726246578,-22.886756726246578,4.843035727006771
8,2029-01-03,,-23.29683430667855,-23.29683430667855,4.77422668780431
8,2029-01-04,,-23.703530936966484,-23.703530936966484,4.705415318626066
8,2029-01-05,,-24.106813565421746,-24.106813565421746,4.636601597265342
8,2029-01-06,,-24.50665015061381,-24.50665015061381,4.567785502211488
8,2029-01-07,,-24.903009670851933,-24.903009670851933,4.46666452066196
8,2029-01-08,,-25.29586213336461,-25.29586213336461,4.360306518195427
8,2029-01-09,,-25.685178583175304,-25.685178583175304,4.253946081742719
8,2029-01-10,,-26.070931111670443,-26.070931111670443,4.147583192638947
8,2029-01-11,,-26.45309286485814,-26.45309286485814,4.041217832945001
8,2029-01-12,,-26.831638051314744,-26.831638051314744,3.9348499854528574
8,2029-01-13,,-27.20654194981676,-27.20654194981676,3.828479633690675
8,2029-01-14,,-27.577780916656447,-27.577780916656447,3.7221067619276624
8,2029-01-15,,-27.9453323926384,-27.9453323926384,3.620965961494716
8,2029-01-16,,-28.309174909754905,-28.309174909754905,3.519822611840921
8,2029-01-17,,-28.669288097538992,-28.669288097538992,3.418676699485697
8,2029-01-18,,-29.025652689092137,-29.025652689092137,3.317528211706805
8,2029-01-19,,-29.37825052678584,-29.37825052678584,3.2163771365441174
8,2029-01-20,,-17.936654989712544,-17.936654989712544,3.147525954797461
8,2029-01-21,,-16.371038005085968,-16.371038005085968,3.083906770362987
8,2029-01-22,,-16.712237806745883,-16.712237806745883,3.0202849672712464
8,2029-01-23,,-17.049609419237715,-17.049609419237715,2.95666053664367
8,2029-01-24,,-17.38314030526102,-17.38314030526102,2.8930334703792173
8,2029-01-25,,-17.712819064048084,-17.712819064048084,2.829403761156777
8,2029-01-26,,-18.0386354347376,-18.0386354347376,2.7657714024373306
8,2029-01-27,,-18.36058029941105,-18.36058029941105,2.7021363884658887
8,2029-01-28,,-20.58927699112217,-20.58927699112217,2.633264107957217
8,2029-01-29,,-20.903456074930755,-20.903456074930755,2.5643891630452362
8,2029-01-30,,-21.213743181910065,-21.213743181910065,2.4955115503363308
8,2029-01-31,,-21.52013378950049,-21.52013378950049,2.426631267226329
8,2029-02-01,,-21.822624528179382,-21.822624528179382,2.357748311901274
8,2029-02-02,,-22.12121318245805,-22.12121318245805,2.28886268333796
8,2029-02-03,,-22.41589869153725,-22.41589869153725,2.2199743813042354
8,2029-02-04,,-22.70668114962132,-22.70668114962132,2.151083406359072
8,2029-02-05,,-22.99356180589008,-22.99356180589008,2.082189759852399
8,2029-02-06,,-23.276543064129346,-23.276543064129346,2.0132934439247028
8,2029-02-07,,-23.55562848201956,-23.55562848201956,1.944394461506396
8,2029-02-08,,-23.83082277008292,-23.83082277008292,1.875492816316947
8,2029-02-09,,-24.10213179028965,-24.10213179028965,1.8065885128637824
8,2029-02-10,,-24.3695625543231,-24.3695625543231,1.7376815564409505
8,2029-02-11,,-24.63312322150517,-24.63312322150517,1.668771953127557
8,2029-02-12,,-24.8928230963816,-24.8928230963816,1.5998597097859646
8,2029-02-13,,-25.148672625968675,-25.148672625968675,1.5309448340597636
8,2029-02-14,,-25.400683396661822,-25.400683396661822,1.4620273343715076
8,2029-02-15,,-25.64886813080702,-25.64886813080702,1.3931072199202252
8,2029-02-16,,-25.893240682935943,-25.893240682935943,1.3241845006786925
8,2029-02-17,,-26.133816035666324,-26.133816035666324,1.2552591873904881
8,2029-02-18,,-26.370610295268214,-26.370610295268214,1.186331291566808
8,2029-02-19,,-26.603640686898043,-26.603640686898043,1.117400825483064
8,2029-02-20,,-26.83292554950128,-26.83292554950128,1.0484678021752478
8,2029-02-21,,-27.058484330385635,-27.058484330385635,0.9795322354360755
8,2029-02-22,,-27.28033757946653,-27.28033757946653,0.9105941398109056
8,2029-02-23,,-27.498506943185586,-27.498506943185586,0.8416535305934344
8,2029-02-24,,-27.71301515810566,-27.71301515810566,0.7727104238211704
8,2029-02-25,,-27.92388604418223,-27.92388604418223,0.7037648362706892
8,2029-02-26,,-28.13114449771498,-28.13114449771498,0.6348167854526685
8,2029-02-27,,-28.33481648398053,-28.33481648398053,0.5658662896067058
8,2029-02-28,,-28.534929029548803,-28.534929029548803,0.49691336769592276
8,2029-03-01,,-28.73151021428552,-28.73151021428552,0.4279580394013521
8,2029-03-02,,-28.92458916304292,-28.92458916304292,0.326697833121807
8,2029-03-03,,-29.114196037041115,-29.114196037041115,0.22020065563479202
8,2029-03-04,,-29.300362024943087,-29.300362024943087,0.11370113505526627
8,2029-03-05,,-29.483119333625407,-29.483119333625407,0.007199293875571213
8,2029-03-06,,-29.662501178647503,-29.662501178647503,-0.09930484472524825
8,2029-03-07,,-29.838541774423017,-29.838541774423017,-0.2058112568883039
8,2029-03-08,,-30.01127632409479,-30.01127632409479,-0.31231991808192344
8,2029-03-09,,-30.18074100911804,-30.18074100911804,-0.41883080310891035
8,2029-03-10,,-30.346972978553563,-30.346972978553563,-0.5201092797980241
8,2029-03-11,,-30.51001033807453,-30.51001033807453,-0.6213899279595593
8,2029-03-12,,-30.669892138690766,-30.669892138690766,-0.7226727204452603
8,2029-03-13,,-30.82665836519266,-30.82665836519266,-0.8239576294723323
8,2029-03-14,,-30.980349924319075,-30.980349924319075,-0.9252446266316614
8,2029-03-15,,-19.340599054730458,-19.340599054730458,-0.9942311909019143
8,2029-03-16,,-17.577636320991413,-17.577636320991413,-1.057985178325074
8,2029-03-17,,-17.7223583547238,-17.7223583547238,-1.121741164980216
8,2029-03-18,,-17.86417832140572,-17.86417832140572,-1.1854991200388343
8,2029-03-19,,-18.00314155061471,-18.00314155061471,-1.2492590120899416
8,2029-03-20,,-18.139294217283048,-18.139294217283048,-1.3130208091493625
8,2029-03-21,,-18.272683328033725,-18.272683328033725,-1.3767844786691994
8,2029-03-22,,-18.40335670727014,-18.40335670727014,-1.4405499875474632
8,2029-03-23,,-20.441994288355875,-20.441994288355875,-1.509551908453846
8,2029-03-24,,-20.567382877899444,-20.567382877899444,-1.5785556008917467
8,2029-03-25,,-20.690203973118496,-20.690203973118496,-1.6475610301563182
8,2029-03-26,,-20.81050852566248,-20.81050852566248,-1.7165681610287558
8,2029-03-27,,-20.92834823186628,-20.92834823186628,-1.785576957786723
8,2029-03-28,,-21.04377551745237,-21.04377551745237,-1.8545873842149214
8,2029-03-29,,-21.156843522017397,-21.156843522017397,-1.923599403615806
8,2029-03-30,,-21.267606083307097,-21.267606083307097,-1.9926129788204456
8,2029-03-31,,-21.37611772128512,-21.37611772128512,-2.0616280721995226
8,2029-04-01,,-21.48243362199943,-21.48243362199943,-2.1306446456744657
8,2029-04-02,,-21.586609621252,-21.586609621252,-2.1996626607287215
8,2029-04-03,,-21.68870218807604,-21.68870218807604,-2.2686820784191473
8,2029-04-04,,-21.788768408026048,-21.788768408026048,-2.33770285938754
8,2029-04-05,,-21.886865966285026,-21.886865966285026,-2.4067249638722803
8,2029-04-06,,-21.983053130594687,-21.983053130594687,-2.475748351720098
8,2029-04-07,,-22.07738873401316,-22.07738873401316,-2.544772982397957
8,2029-04-08,,-22.169932157505,-22.169932157505,-2.6137988150050453
8,2029-04-09,,-22.260743312369865,-22.260743312369865,-2.682825808284883
8,2029-04-10,,-22.34988262251344,-22.34988262251344,-2.751853920637527
8,2029-04-11,,-22.437411006567164,-22.437411006567164,-2.820883110131884
8,2029-04-12,,-22.523389859861563,-22.523389859861563,-2.8899133345181145
8,2029-04-13,,-22.607881036257982,-22.607881036257982,-2.9589445512401418
8,2029-04-14,,-22.69094682984552,-22.69094682984552,-3.0279767174482366
8,2029-04-15,,-22.772649956506992,-22.772649956506992,-3.0970097900117053
8,2029-04-16,,-22.85305353536004,-22.85305353536004,-3.166043725531647
8,2029-04-17,,-22.9322210700796,-22.9322210700796,-3.2350784803537973
8,2029-04-18,,-23.01021643010612,-23.01021643010612,-3.30411401058145
8,2029-04-19,,-23.087103831744876,-23.087103831744876,-3.373150272088442
8,2029-04-20,,-23.162947819164504,-23.162947819164504,-3.4421872205322135
8,2029-04-21,,-23.23781324529604,-23.23781324529604,-3.5112248113669278
8,2029-04-22,,-23.31176525264309,-23.31176525264309,-3.580262999856656
8,2029-04-23,,-23.38486925400439,-23.38486925400439,-3.6493017410886126
8,2029-04-24,,-23.457190913117103,-23.457190913117103,-3.718340989986447
8,2029-04-25,,-23.528796125226325,-23.528796125226325,-3.819683193317889
8,2029-04-26,,-23.599750997585208,-23.599750997585208,-3.926260420041188
8,2029-04-27,,-23.670121829892867,-23.670121829892867,-4.0328380183535275
8,2029-04-28,,-23.739975094675376,-23.739975094675376,-4.139415942658109
8,2029-04-29,,-23.80937741761532,-23.80937741761532,-4.2459941472616665
8,2029-04-30,,-23.87839555783614,-23.87839555783614,-4.352572586387989
8,2029-05-01,,-23.94709638814733,-23.94709638814733,-4.459151214191469
8,2029-05-02,,-24.015546875255207,-24.015546875255207,-4.565729984770664
8,2029-05-03,,-24.08381405994695,-24.08381405994695,-4.667074245865906
8,2029-05-04,,-24.15196503725172,-24.15196503725172,-4.768418557820825
8,2029-05-05,,-24.22006693658629,-24.22006693658629,-4.869762874648024
8,2029-05-06,,-24.28818690189051,-24.28818690189051,-4.971107150358668
8,2029-05-07,,-24.35639207175816,-24.35639207175816,-5.072451338976085
8,2029-05-08,,-12.634339981647445,-12.634339981647445,-5.141492902555068
8,2029-05-09,,-10.792285550378349,-10.792285550378349,-5.205299680862423
8,2029-05-10,,-10.861148814078591,-10.861148814078591,-5.26910623435555
8,2029-05-11,,-10.93036538605654,-10.93036538605654,-5.332912517242404
8,2029-05-12,,-11.00000208040245,-11.00000208040245,-5.396718483811014
8,2029-05-13,,-11.070125586885624,-11.070125586885624,-5.460524088443017
8,2029-05-14,,-11.140802451219717,-11.140802451219717,-5.524329285627147
8,2029-05-15,,-11.212099055371064,-11.212099055371064,-5.5881340299727125
8,2029-05-16,,-13.194712903246042,-13.194712903246042,-5.657172882538997
8,2029-05-17,,-13.26744737977711,-13.26744737977711,-5.72621119190073
8,2029-05-18,,-13.340999563381263,-13.340999563381263,-5.795248913109359
8,2029-05-19,,-13.41543498517152,-13.41543498517152,-5.864286001390372
8,2029-05-20,,-13.490818914896412,-13.490818914896412,-5.933322412156556
8,2029-05-21,,-13.56721634162593,-13.56721634162593,-6.00235810102118
8,2029-05-22,,-13.6446919545196,-13.6446919545196,-6.071393023811139
8,2029-05-23,,-13.723310123684676,-13.723310123684676,-6.140427136580024
8,2029-05-24,,-13.803134881127548,-13.803134881127548,-6.209460395621116
8,2029-05-25,,-13.884229901805622,-13.884229901805622,-6.278492757480335
8,2029-05-26,,-13.966658484785183,-13.966658484785183,-6.347524178969092
8,2029-05-27,,-14.050483534509606,-14.050483534509606,-6.416554617177062
8,2029-05-28,,-14.135767542185553,-14.135767542185553,-6.485584029484894
8,2029-05-29,,-14.22257256729079,-14.22257256729079,-6.554612373576816
8,2029-05-30,,-14.310960219208976,-14.310960219208976,-6.62363960745316
8,2029-05-31,,-14.400991638999454,-14.400991638999454,-6.692665689442786
8,2029-06-01,,-14.492727481304218,-14.492727481304218,-6.761690578215419
8,2029-06-02,,-14.586227896398777,-14.586227896398777,-6.830714232793869
8,2029-06-03,,-14.681552512393877,-14.681552512393877,-6.899736612566173
8,2029-06-04,,-14.778760417589162,-14.778760417589162,-6.968757677297598
8,2029-06-05,,-14.877910142989135,-14.877910142989135,-7.037777387142553
8,2029-06-06,,-14.979059644982364,-14.979059644982364,-7.1067957026563855
8,2029-06-07,,-15.08226628819126,-15.08226628819126,-7.175812584807037
8,2029-06-08,,-15.187586828497183,-15.187586828497183,-7.2448279949866174
8,2029-06-09,,-15.295077396245286,-15.295077396245286,-7.313841895022806
8,2029-06-10,,-15.404793479634538,-15.404793479634538,-7.382854247190162
8,2029-06-11,,-15.516789908298255,-15.516789908298255,-7.451865014221284
8,2029-06-12,,-15.63112083707876,-15.63112083707876,-7.520874159317837
8,2029-06-13,,-15.747839730002324,-15.747839730002324,-7.5898816461614445
8,2029-06-14,,-15.866999344458169,-15.866999344458169,-7.65888743892443
8,2029-06-15,,-15.988651715586627,-15.988651715586627,-7.727891502280427
8,2029-06-16,,-16.11284814088143,-16.11284814088143,-7.796893801414825
8,2029-06-17,,-16.239639165009613,-16.239639165009613,-7.865894302035078
8,2029-06-18,,-16.369074564854735,-16.369074564854735,-7.967195462375152
8,2029-06-19,,-16.501203334787068,-16.501203334787068,-8.073729363538579
8,2029-06-20,,-16.636073672165285,-16.636073672165285,-8.180261366543274
8,2029-06-21,,-16.773732963074092,-16.773732963074092,-8.286791439284821
8,2029-06-22,,-16.914227768302037,-16.914227768302037,-8.393319550230002
8,2029-06-23,,-17.0576038095634,-17.0576038095634,-8.499845668426131
8,2029-06-24,,-17.203905955968356,-17.203905955968356,-8.606369763510196
8,2029-06-25,,-17.35317821074546,-17.35317821074546,-8.712891805717868
8,2029-06-26,,-17.505463698220364,-17.505463698220364,-8.81417715957632
8,2029-06-27,,-17.660804651054672,-17.660804651054672,-8.915460402860775
8,2029-06-28,,-17.819242397748912,-17.819242397748912,-9.016741507655045
8,2029-06-29,,-17.980817350412128,-17.980817350412128,-9.118020446675747
8,2029-06-30,,-18.14556899280378,-18.14556899280378,-9.219297193280388
8,2029-07-01,,-6.523126290727735,-6.523126290727735,-9.288269229480939
8,2029-07-02,,-4.783714686983341,-4.783714686983341,-9.352004415618474
8,2029-07-03,,-4.958223844034251,-4.958223844034251,-9.415737333335668
8,2029-07-04,,-5.136058112869538,-5.136058112869538,-9.47946795863049
